StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
2587,15,0,0,2,10.5,27,1,0,1,0,0,0,0.65,4
2588,15,1,0,1,18.0,21,1,4,0,0,1,0,1.83,4
2589,17,1,2,3,3.3,10,0,2,1,0,1,0,2.17,3
2590,18,0,2,3,16.1,17,0,4,1,0,0,0,1.81,4
2591,18,1,0,1,15.8,7,0,1,0,1,0,0,3.01,1
2592,17,1,0,0,2.5,14,0,3,0,1,0,0,2.14,3
2593,18,1,2,2,8.0,8,0,1,0,0,1,0,2.3,3
2594,18,1,3,3,3.4,14,0,2,0,0,0,0,1.5,4
2595,18,1,0,4,5.1,6,1,3,0,0,0,0,2.53,2
2596,18,0,0,3,5.3,19,0,3,1,0,0,0,1.38,4
2597,18,0,0,2,11.1,12,0,3,0,1,0,0,2.46,3
2598,15,1,2,2,8.2,12,0,3,0,0,0,1,2.14,3
2599,18,1,0,0,19.0,0,0,1,1,0,1,0,3.48,1
2600,15,0,0,1,2.5,19,0,2,0,0,0,0,1.14,4
2601,18,1,2,2,19.5,3,0,2,0,0,0,0,3.32,1
2602,17,0,0,2,4.6,23,0,3,0,0,1,0,0.95,4
2603,16,1,0,2,15.5,3,0,1,0,1,1,0,3.36,1
2604,15,1,0,2,6.8,3,1,4,0,0,0,0,3.58,0
2605,18,1,0,1,2.9,12,0,2,1,0,0,1,2.27,3
2606,17,1,0,2,17.2,1,0,3,0,0,1,1,3.39,1
2607,16,1,1,0,6.2,27,0,1,0,1,0,0,0.42,4
2608,15,1,0,2,13.2,25,0,2,0,0,0,0,0.84,4
2609,16,1,1,2,11.3,22,0,3,1,0,0,0,1.29,4
2610,17,0,2,2,9.4,14,0,2,1,0,0,0,2.13,3
2611,15,0,2,4,9.9,3,0,4,1,0,0,0,3.31,1
2612,16,0,0,1,14.6,26,0,3,0,1,0,0,0.96,4
2613,18,1,0,2,1.8,5,1,2,1,0,0,0,2.54,2
2614,15,1,0,1,13.4,2,0,3,1,0,0,0,3.01,1
2615,16,1,0,2,17.9,6,0,3,1,0,1,0,3.17,1
2616,17,1,0,3,1.2,5,0,3,0,0,0,1,1.9,4
2617,17,1,1,2,2.8,2,1,1,0,0,0,0,3.03,1
2618,15,1,0,3,14.3,3,0,2,0,1,1,0,3.46,1
2619,16,1,0,1,8.7,9,0,3,0,0,0,0,2.45,3
2620,15,0,0,3,8.1,29,1,3,1,1,0,0,1.16,4
2621,15,1,1,0,2.7,20,0,2,0,0,0,0,0.83,4
2622,16,0,0,3,10.1,8,0,1,0,1,0,0,2.4,3
2623,16,0,1,1,2.5,29,0,2,0,0,0,0,0.0,4
2624,18,1,0,1,9.5,5,1,0,0,0,0,0,2.76,2
2625,16,1,2,2,15.3,28,1,3,0,0,0,0,0.35,4
2626,17,0,2,3,5.2,19,1,3,0,0,0,0,1.68,4
2627,15,0,0,0,9.6,26,1,2,1,0,0,0,0.57,4
2628,15,1,0,1,19.8,10,1,3,0,1,1,1,3.1,1
2629,17,1,0,3,13.7,6,0,2,1,1,0,0,2.8,2
2630,16,0,0,1,16.8,17,1,3,0,0,1,0,2.13,3
2631,17,1,1,1,8.3,3,0,1,1,0,0,0,2.69,2
2632,17,1,2,2,15.4,4,0,2,0,0,0,0,2.78,2
2633,18,1,1,1,0.8,3,0,3,0,1,1,0,3.13,1
2634,17,0,2,3,2.5,3,0,1,0,0,1,0,2.62,2
2635,15,0,0,2,4.1,26,1,2,0,0,0,0,0.77,4
2636,17,0,0,2,8.0,12,0,2,0,1,1,0,2.27,3
2637,15,1,2,4,16.9,15,0,1,1,0,0,0,1.54,4
2638,15,1,0,2,6.9,24,0,1,0,1,0,1,1.13,4
2639,15,0,1,0,13.1,13,1,1,0,0,0,0,1.6,4
2640,16,0,0,1,14.2,10,0,4,1,1,1,0,3.14,1
2641,18,0,0,2,11.7,28,0,3,0,0,1,1,0.8,4
2642,15,1,3,1,7.1,1,0,2,0,0,0,0,2.97,2
2643,15,0,0,3,11.5,21,0,3,1,1,0,1,1.56,4
2644,16,0,3,2,6.8,13,0,0,0,0,1,0,1.85,4
2645,15,1,3,1,1.7,23,0,2,1,0,0,0,0.97,4
2646,17,1,2,2,19.9,23,1,1,1,0,0,0,1.39,4
2647,17,1,1,2,2.5,26,0,1,1,0,0,0,0.24,4
2648,18,0,1,3,1.4,6,0,3,1,1,0,0,2.63,2
2649,15,1,2,3,17.6,25,0,1,0,0,0,1,0.53,4
2650,16,1,0,2,6.0,10,0,3,0,1,0,1,2.32,3
2651,17,0,0,2,13.0,3,0,2,1,0,0,0,2.76,2
2652,16,1,1,2,6.6,6,0,0,0,0,0,0,2.1,3
2653,16,0,0,2,7.8,28,0,3,0,1,0,0,0.75,4
2654,17,0,0,1,5.2,15,1,2,1,0,0,0,1.79,4
2655,16,1,0,1,6.9,25,0,2,0,1,0,0,0.7,4
2656,17,1,1,2,8.2,5,0,1,0,0,0,0,2.46,3
2657,16,1,2,1,14.4,26,0,0,0,0,0,0,0.43,4
2658,17,1,0,0,10.2,5,0,4,0,0,1,0,3.02,1
2659,15,1,3,2,18.9,1,0,2,0,0,0,0,3.62,0
2660,18,1,1,0,0.8,23,0,0,1,0,0,0,0.43,4
2661,17,0,2,2,10.1,7,1,3,1,0,0,0,2.74,2
2662,17,0,1,2,11.7,29,0,1,1,0,0,1,0.22,4
2663,18,1,2,4,18.4,26,0,1,0,0,1,0,1.01,4
2664,17,0,0,2,1.0,6,1,1,0,0,0,0,2.57,2
2665,17,1,2,0,11.5,26,0,2,0,0,0,1,0.2,4
2666,16,0,0,2,17.1,24,1,0,0,0,0,0,0.8,4
2667,18,0,2,3,4.8,23,0,2,0,0,0,1,0.54,4
2668,15,0,3,4,17.5,13,0,3,0,0,1,0,2.48,3
2669,17,1,0,2,0.4,8,0,1,0,0,0,1,1.63,4
2670,18,0,0,1,14.6,14,1,2,0,0,0,0,2.4,3
2671,16,1,2,3,18.7,24,1,2,1,0,1,0,1.27,4
2672,15,0,0,1,13.1,21,0,2,0,1,0,0,1.27,4
2673,18,0,2,2,8.8,17,0,4,1,0,0,0,1.62,4
2674,15,0,0,2,0.9,11,0,2,0,0,0,0,1.86,4
2675,15,0,0,0,18.4,22,0,0,0,1,0,0,0.64,4
2676,15,0,3,1,9.4,18,0,2,0,0,1,0,1.4,4
2677,17,1,1,1,0.6,12,0,1,0,0,0,0,1.43,4
2678,17,1,2,2,13.8,6,0,3,0,1,1,0,2.93,2
2679,16,0,0,3,9.6,24,0,0,0,0,0,0,0.63,4
2680,16,0,1,1,2.5,9,0,1,1,1,0,1,2.57,2
2681,18,0,1,3,4.3,29,1,2,0,1,0,0,0.4,4
2682,16,0,1,0,1.3,9,1,1,0,0,0,0,2.06,3
2683,15,1,1,2,11.5,1,0,2,0,1,0,0,3.12,1
2684,15,0,1,0,12.4,13,1,1,0,1,0,0,1.92,4
2685,17,1,0,3,10.1,12,0,4,1,0,1,0,2.33,3
2686,15,0,0,2,16.3,21,1,1,0,1,0,0,1.27,4
2687,18,1,2,2,17.2,28,0,4,0,0,0,0,1.07,4
2688,15,0,0,3,12.3,5,0,2,0,0,1,0,2.91,2
2689,15,0,1,2,0.3,8,1,3,1,0,1,1,2.57,2
2690,18,1,0,4,13.9,12,0,1,0,0,0,1,1.69,4
2691,16,0,1,2,8.4,8,1,3,1,0,1,0,2.8,2
2692,16,0,2,3,11.3,12,1,2,0,0,0,1,1.81,4
2693,18,0,0,2,13.0,4,1,2,1,0,0,0,3.34,1
2694,17,1,0,1,7.0,13,0,3,1,0,1,0,2.18,3
2695,15,0,0,2,18.3,4,0,2,1,0,0,0,3.49,1
2696,18,0,1,1,2.7,8,0,2,0,0,1,0,1.81,4
2697,15,1,2,2,13.4,7,1,0,0,0,1,1,2.77,2
2698,17,1,0,2,0.1,6,0,1,0,1,0,0,2.44,3
2699,15,1,2,2,18.5,7,0,2,0,0,0,0,2.87,2
2700,18,0,0,0,2.3,21,0,0,0,0,0,0,0.52,4
2701,15,0,0,1,1.9,2,0,1,1,0,0,0,2.89,2
2702,16,0,3,2,6.7,22,0,1,0,0,0,0,0.71,4
2703,17,1,0,4,7.5,23,0,1,0,0,0,0,0.42,4
2704,17,0,0,1,4.3,14,1,2,1,1,1,0,2.25,3
2705,17,0,0,2,11.7,7,0,2,0,1,1,0,2.72,2
2706,18,1,0,2,8.9,0,1,4,1,0,0,0,4.0,0
2707,17,1,0,2,0.7,6,0,2,1,0,0,0,2.68,2
2708,16,1,0,1,6.4,18,0,4,1,0,0,0,1.85,4
2709,18,1,1,2,16.2,1,0,3,1,0,0,0,3.55,0
2710,16,1,0,1,13.8,13,0,4,0,0,1,1,1.95,4
2711,15,0,1,4,14.5,17,0,3,0,0,0,0,1.85,4
2712,15,1,0,1,14.0,29,1,3,0,0,0,0,0.88,4
2713,15,0,0,1,6.2,14,0,2,0,0,1,0,1.79,4
2714,15,0,1,0,2.0,13,0,1,0,1,1,0,1.86,4
2715,16,1,3,1,5.4,23,0,1,1,0,0,0,0.55,4
2716,18,1,0,2,16.6,24,1,4,0,1,0,0,1.58,4
2717,18,1,2,1,19.6,18,0,4,0,0,1,1,1.87,4
2718,17,0,1,0,9.9,29,0,3,1,0,0,1,0.52,4
2719,16,1,1,2,0.2,18,0,3,0,0,0,0,1.33,4
2720,15,1,1,0,2.8,21,1,4,0,1,0,1,1.62,4
2721,16,1,0,0,6.4,26,0,2,0,1,0,1,0.38,4
2722,17,1,0,3,11.6,25,0,3,1,0,0,0,1.36,4
2723,17,1,1,2,1.5,16,0,2,1,0,0,0,1.48,4
2724,16,0,0,3,18.9,21,1,2,1,0,0,0,1.58,4
2725,16,0,3,3,7.3,27,0,0,0,0,0,0,0.0,4
2726,16,0,0,2,18.3,18,1,2,1,0,0,0,1.89,4
2727,18,1,0,0,15.6,26,0,3,0,0,0,0,0.86,4
2728,15,1,2,2,15.1,15,0,2,0,0,0,0,1.49,4
2729,16,1,0,3,12.1,19,0,3,0,0,0,1,1.47,4
2730,16,0,1,2,12.5,24,1,2,0,0,1,0,1.34,4
2731,16,1,1,2,12.8,18,0,1,0,0,0,0,1.36,4
2732,17,1,3,1,12.6,0,1,3,1,0,0,0,3.83,0
2733,17,1,2,3,11.1,18,0,3,0,0,0,0,1.6,4
2734,18,0,1,2,19.7,6,1,1,0,1,1,0,3.32,1
2735,15,1,1,4,14.6,28,0,2,0,0,0,0,0.65,4
2736,18,0,3,1,15.5,22,0,2,0,0,0,0,1.02,4
2737,15,1,0,1,17.4,10,0,4,0,0,0,1,2.44,3
2738,17,0,0,1,4.3,4,0,3,1,1,0,0,3.15,1
2739,17,0,0,2,1.7,29,0,1,1,0,0,0,0.22,4
2740,17,0,0,1,9.7,16,0,2,1,1,0,0,1.81,4
2741,18,1,1,0,10.3,10,0,3,1,0,0,0,2.78,2
2742,16,1,1,4,16.6,23,0,3,0,0,0,1,1.22,4
2743,16,0,1,0,8.9,25,0,3,1,0,0,0,1.1,4
2744,17,0,0,3,11.4,7,0,1,0,0,0,0,2.06,3
2745,16,1,2,1,10.5,9,0,3,0,0,0,0,2.52,2
2746,16,1,0,3,0.8,11,0,3,0,0,0,0,1.97,4
2747,18,0,1,2,12.3,9,0,3,0,0,0,0,2.84,2
2748,15,1,1,3,16.6,12,0,2,0,0,0,0,2.2,3
2749,17,1,0,3,3.2,25,1,3,0,0,0,0,0.93,4
2750,17,1,0,0,11.9,17,1,3,0,0,1,0,1.84,4
2751,18,1,0,0,11.9,9,0,3,1,0,0,0,2.67,2
2752,18,0,2,1,3.3,18,0,2,0,0,0,0,1.33,4
2753,16,1,3,2,2.5,19,0,1,0,0,0,1,0.75,4
2754,17,1,1,3,19.6,16,0,2,1,0,0,1,1.85,4
2755,15,0,0,2,7.9,19,0,2,0,0,0,0,1.54,4
2756,18,0,0,2,4.5,15,0,2,1,0,0,0,1.58,4
2757,15,1,2,1,3.4,4,0,2,1,0,0,0,2.88,2
2758,15,1,2,3,13.4,2,0,2,0,0,1,0,3.05,1
2759,17,1,0,4,12.2,29,0,3,0,0,0,0,0.33,4
2760,17,1,0,1,12.9,26,0,1,0,1,0,0,0.61,4
2761,18,0,2,2,1.8,14,0,2,0,0,0,0,1.57,4
2762,17,0,0,0,17.9,25,0,3,0,0,0,0,1.22,4
2763,17,0,0,2,7.8,1,0,2,0,1,0,1,3.02,1
2764,17,1,0,2,6.3,12,1,2,0,0,0,1,2.26,3
2765,15,1,1,1,9.2,21,1,2,0,1,0,0,1.46,4
2766,18,1,2,2,7.8,7,0,2,0,0,1,0,2.45,3
2767,16,1,3,1,17.3,22,0,1,1,0,0,0,1.28,4
2768,15,0,1,2,18.6,26,0,2,0,0,0,0,1.04,4
2769,17,0,1,2,6.1,29,0,4,1,1,1,1,1.04,4
2770,15,1,0,0,17.3,16,0,2,0,0,0,1,1.57,4
2771,17,0,1,2,15.6,3,0,0,1,0,0,0,2.9,2
2772,17,1,0,2,18.6,18,0,3,0,0,0,0,1.82,4
2773,15,1,1,1,4.9,21,0,2,0,0,0,0,0.73,4
2774,18,0,0,0,11.5,24,1,1,0,0,0,0,0.9,4
2775,17,1,0,2,5.5,8,1,3,0,0,0,1,2.42,3
2776,18,1,0,4,16.5,22,0,1,0,0,1,0,1.22,4
2777,16,0,0,1,0.1,14,0,4,0,0,0,0,2.0,4
2778,17,1,0,1,11.3,27,0,2,0,1,0,0,0.62,4
2779,18,1,0,1,6.8,8,1,3,0,0,1,0,2.9,2
2780,18,0,3,2,6.5,23,1,2,0,1,0,0,1.35,4
2781,16,1,0,1,12.9,20,1,1,0,0,1,0,1.35,4
2782,18,0,1,1,17.0,8,0,3,0,0,0,0,2.75,2
2783,18,1,2,2,12.2,13,1,4,1,0,1,0,2.99,2
2784,16,0,3,2,17.1,22,0,3,0,0,0,0,1.59,4
2785,17,0,1,1,5.3,20,1,3,1,0,1,0,1.65,4
2786,18,0,2,2,10.4,15,1,4,0,1,0,1,2.14,3
2787,18,1,0,2,9.0,23,0,1,0,0,0,0,0.74,4
2788,18,0,0,0,0.2,22,0,0,0,0,0,0,0.35,4
2789,15,0,0,0,11.1,24,1,0,0,0,0,0,0.69,4
2790,16,0,1,3,13.2,25,0,3,1,0,0,0,0.94,4
2791,15,0,1,0,11.8,16,0,3,0,0,0,0,1.88,4
2792,16,0,0,2,14.7,12,0,3,1,1,0,0,2.47,3
2793,17,1,0,3,11.4,8,0,4,0,0,0,1,2.51,2
2794,17,1,1,1,1.3,14,0,3,0,0,0,0,1.56,4
2795,18,1,0,1,2.3,6,0,2,0,0,0,0,2.46,3
2796,16,1,1,2,11.9,0,0,1,0,0,0,0,2.74,2
2797,17,1,1,3,5.5,0,0,4,0,1,0,0,3.26,1
2798,16,1,2,3,1.6,4,0,1,0,0,1,1,2.28,3
2799,17,1,2,2,8.6,23,0,2,0,0,0,0,1.15,4
2800,15,0,2,0,11.1,8,0,2,1,1,0,0,2.79,2
2801,17,1,0,2,6.6,11,0,1,0,0,0,0,1.54,4
2802,15,0,2,2,14.4,5,0,3,1,0,0,0,3.06,1
2803,17,0,1,2,12.9,27,1,1,0,0,0,0,0.74,4
2804,18,1,0,0,6.7,12,0,4,0,0,0,0,2.5,3
2805,15,0,0,1,15.1,25,1,2,1,0,0,0,0.9,4
2806,17,0,0,2,13.0,27,0,3,1,0,1,0,0.77,4
2807,18,0,0,2,12.7,7,1,3,0,1,0,0,3.01,1
2808,15,0,1,1,11.1,14,0,3,0,0,0,0,1.82,4
2809,18,1,2,1,0.2,5,0,4,0,0,0,0,2.54,2
2810,16,1,0,3,13.9,26,0,1,1,0,0,0,0.65,4
2811,16,1,0,2,7.5,5,0,0,0,0,0,0,2.63,2
2812,15,1,3,1,18.9,3,0,0,1,0,0,0,2.71,2
2813,17,1,0,1,16.4,10,0,3,0,1,0,0,2.67,2
2814,15,1,0,1,11.8,20,0,4,0,0,1,0,1.71,4
2815,18,1,1,3,5.0,29,1,2,1,0,0,0,0.21,4
2816,17,1,1,2,4.1,17,0,3,1,0,0,0,1.86,4
2817,16,1,0,2,6.8,2,0,0,0,1,0,0,2.67,2
2818,17,1,0,2,9.5,2,0,1,1,0,0,0,2.72,2
2819,16,0,0,1,5.9,29,0,3,1,0,0,0,0.74,4
2820,17,1,1,3,10.3,11,1,0,1,0,0,0,2.3,3
2821,17,0,1,2,3.3,26,1,2,1,1,0,0,0.84,4
2822,17,0,0,1,19.6,20,1,3,0,1,0,0,2.13,3
2823,18,0,1,1,2.2,29,1,3,1,1,1,1,0.99,4
2824,18,0,2,2,18.6,20,0,2,1,1,0,0,1.45,4
2825,15,1,0,3,18.3,5,0,3,0,0,1,1,2.86,2
2826,15,0,0,1,10.5,20,0,2,0,0,0,0,1.18,4
2827,16,1,1,3,14.5,27,1,0,0,0,0,0,0.13,4
2828,18,1,0,2,8.7,5,1,3,1,0,0,0,3.36,1
2829,16,0,0,1,12.6,7,0,1,1,0,0,1,2.25,3
2830,15,1,1,0,6.8,14,0,0,0,1,0,0,1.69,4
2831,16,0,2,1,6.0,17,1,2,0,0,0,1,1.82,4
2832,15,0,2,2,11.6,19,0,3,0,0,0,0,1.49,4
2833,18,1,1,1,10.0,28,1,1,0,1,0,0,0.0,4
2834,17,1,2,1,11.6,15,0,0,0,0,0,1,1.57,4
2835,18,0,0,2,5.7,5,0,1,0,0,0,1,2.23,3
2836,16,1,1,2,7.3,27,0,2,1,0,0,0,0.51,4
2837,16,1,0,1,1.7,20,0,2,0,0,0,0,0.7,4
2838,18,1,0,2,1.0,16,0,1,1,1,0,0,1.82,4
2839,18,0,2,2,5.1,8,0,3,0,0,0,0,2.34,3
2840,15,0,1,2,1.5,18,1,3,1,1,0,0,1.76,4
2841,16,1,0,3,2.1,17,0,3,0,0,0,0,1.58,4
2842,16,1,3,1,16.3,24,1,2,1,0,0,0,1.51,4
2843,18,1,0,3,0.8,22,0,2,0,0,1,0,0.55,4
2844,17,1,0,2,13.2,4,1,2,0,0,0,0,3.11,1
2845,16,1,0,2,5.5,27,0,2,0,0,0,0,0.31,4
2846,17,0,2,2,17.4,5,0,0,0,0,0,0,2.23,3
2847,18,1,2,2,9.7,11,0,3,1,0,0,1,2.51,2
2848,18,0,0,1,6.1,10,0,2,0,0,0,0,1.98,4
2849,15,1,1,2,10.4,15,1,1,1,0,0,0,2.34,3
2850,16,0,0,2,7.6,19,0,1,0,0,0,1,1.26,4
2851,17,1,2,2,11.3,16,0,1,1,0,1,0,1.78,4
2852,15,0,0,1,2.3,19,1,4,0,0,0,0,1.5,4
2853,16,1,0,3,19.9,8,0,1,0,1,0,1,2.24,3
2854,15,0,3,2,8.5,0,1,3,0,1,0,0,3.82,0
2855,18,0,0,0,7.0,25,0,2,1,1,0,1,0.9,4
2856,16,0,0,2,14.2,2,1,3,0,1,0,0,3.53,0
2857,15,0,1,2,7.3,20,0,2,0,0,0,0,1.02,4
2858,15,0,3,2,16.7,22,1,4,0,0,0,0,1.96,4
2859,17,0,0,2,9.1,8,0,1,0,1,1,0,2.75,2
2860,15,1,0,3,14.4,21,0,2,0,0,1,1,1.55,4
2861,16,0,0,1,2.1,18,0,1,0,0,0,0,0.71,4
2862,16,1,1,2,16.9,12,0,2,1,1,0,0,2.82,2
2863,17,1,0,3,14.7,22,0,2,1,0,1,0,1.29,4
2864,16,1,1,3,4.2,13,0,3,1,0,0,0,2.13,3
2865,18,1,3,2,2.9,19,0,2,0,0,0,0,1.11,4
2866,16,1,0,3,6.3,18,1,0,0,0,1,0,1.26,4
2867,16,0,0,0,19.5,29,0,3,1,1,0,0,1.08,4
2868,15,0,0,3,5.1,22,1,2,0,0,0,1,0.68,4
2869,15,0,0,1,9.1,26,0,1,0,1,1,0,0.69,4
2870,16,1,2,1,0.6,26,0,4,1,1,1,0,1.02,4
2871,17,0,0,1,7.9,6,1,4,0,0,0,0,3.43,1
2872,15,0,0,2,11.4,3,1,3,0,0,0,0,3.25,1
2873,17,0,1,1,19.1,11,0,3,0,0,0,0,2.28,3
2874,16,0,0,1,10.3,22,0,0,0,1,0,0,0.83,4
2875,16,0,1,1,16.4,26,0,4,0,0,0,0,0.86,4
2876,18,1,0,1,10.9,13,0,2,0,1,0,0,1.74,4
2877,15,0,2,2,0.8,1,0,1,0,0,1,1,2.81,2
2878,16,1,3,2,6.3,0,0,3,1,0,1,0,3.49,1
2879,18,1,1,1,11.5,27,0,1,0,1,0,0,0.69,4
2880,15,1,3,2,19.0,17,0,2,1,0,0,0,2.16,3
2881,16,1,0,3,17.2,19,1,1,0,0,0,0,1.89,4
2882,16,1,0,2,4.6,7,1,2,1,0,1,0,2.88,2
2883,15,0,1,1,4.4,2,0,2,1,1,0,1,3.27,1
2884,15,0,1,2,4.0,25,0,2,1,1,1,0,1.03,4
2885,15,0,0,1,18.4,5,0,0,1,1,0,1,2.49,3
2886,16,1,0,1,17.1,21,1,2,0,0,0,0,1.71,4
2887,16,0,0,1,15.5,12,0,2,0,0,1,0,2.32,3
2888,18,0,0,3,7.9,8,0,1,0,0,0,0,2.2,3
2889,17,1,0,1,10.1,8,0,4,0,0,0,1,2.5,2
2890,15,1,2,0,9.3,19,0,2,0,0,0,0,1.05,4
2891,16,1,0,1,5.1,8,0,3,0,0,1,1,2.44,3
2892,16,1,0,3,10.1,14,1,1,0,0,0,0,1.91,4
2893,15,0,1,2,0.6,12,0,2,1,1,0,0,1.63,4
2894,17,1,1,1,2.6,21,0,1,1,1,0,0,1.07,4
2895,15,1,2,2,17.7,15,0,2,0,1,0,0,2.37,3
2896,17,0,1,2,15.0,1,0,1,0,0,0,0,2.97,2
2897,16,0,0,2,8.5,25,0,2,1,0,0,0,0.36,4
2898,17,1,2,1,10.3,13,0,2,0,0,1,1,1.92,4
2899,18,0,1,3,7.4,26,0,1,0,0,0,0,0.33,4
2900,16,1,0,1,14.8,5,1,3,0,0,0,1,3.22,1
2901,18,1,1,2,15.7,1,1,4,0,1,0,0,3.95,0
2902,15,0,3,0,15.3,7,0,1,0,0,0,0,2.8,2
2903,15,0,0,1,14.5,3,1,3,1,0,0,0,3.56,0
2904,15,1,0,1,4.1,20,1,3,0,0,0,0,1.36,4
2905,17,1,0,2,6.8,23,0,2,0,0,1,0,0.74,4
2906,16,1,0,0,9.4,13,0,3,1,0,0,1,2.32,3
2907,15,0,0,2,6.6,10,0,4,1,0,0,0,2.84,2
2908,15,1,1,1,15.1,23,0,2,0,0,0,1,0.83,4
2909,16,1,0,2,6.6,27,1,3,1,0,0,1,0.88,4
2910,15,1,3,3,2.8,13,0,3,1,0,0,0,1.47,4
2911,18,1,2,2,8.0,11,0,2,1,0,1,0,2.12,3
2912,16,1,1,2,19.6,15,0,2,1,0,0,0,2.48,3
2913,16,0,2,2,4.5,5,0,4,1,0,0,0,2.88,2
2914,16,1,0,1,12.2,19,0,3,0,1,0,0,1.66,4
2915,18,1,0,3,8.7,0,0,1,1,0,0,0,2.96,2
2916,16,1,1,1,1.4,11,0,1,1,0,1,0,2.03,3
2917,18,1,2,2,9.8,6,1,4,0,1,0,0,3.21,1
2918,16,0,2,2,14.0,7,1,0,0,0,0,0,2.55,2
2919,17,0,0,1,10.3,8,1,3,1,1,0,0,3.13,1
2920,15,0,3,1,17.4,1,1,1,1,1,0,0,4.0,0
2921,17,1,0,2,5.8,16,1,0,0,0,0,1,1.36,4
2922,15,1,2,3,1.7,19,0,0,0,1,0,0,0.68,4
2923,18,0,3,3,18.7,12,0,2,1,0,0,0,2.23,3
2924,17,0,0,2,7.6,4,0,0,0,0,0,1,1.95,4
2925,16,0,2,2,11.5,9,0,2,0,1,0,0,2.47,3
2926,15,1,0,3,15.8,11,0,3,0,1,0,0,2.51,2
2927,15,1,0,0,6.5,16,1,2,0,0,1,0,2.1,3
2928,17,0,1,1,14.3,20,0,3,1,0,0,1,1.35,4
2929,18,0,1,2,2.7,5,0,2,0,0,0,1,2.24,3
2930,17,0,3,3,5.8,2,0,2,0,0,0,0,2.64,2
2931,18,1,1,3,2.9,27,0,2,0,0,1,0,0.29,4
2932,18,1,0,2,16.2,14,1,2,0,1,0,0,2.08,3
2933,15,1,2,0,4.5,6,0,4,1,0,0,0,2.78,2
2934,17,0,3,2,14.3,29,0,3,0,0,0,0,0.48,4
2935,17,0,0,1,18.9,5,0,2,0,0,0,0,2.88,2
2936,18,1,3,1,10.6,3,1,3,0,0,0,0,3.47,1
2937,17,0,0,2,10.8,18,0,2,0,0,0,0,1.32,4
2938,16,1,2,0,9.2,4,0,1,1,0,0,0,2.72,2
2939,16,0,0,3,6.5,2,1,2,0,1,0,0,3.47,1
2940,17,0,0,2,9.5,25,0,3,1,0,0,0,0.93,4
2941,17,0,0,2,12.1,24,0,2,0,0,0,1,0.52,4
2942,18,0,1,0,19.7,8,0,3,0,1,0,0,2.73,2
2943,16,1,0,1,18.8,5,1,2,1,0,0,0,3.1,1
2944,16,0,0,0,17.2,12,0,2,1,0,0,0,2.07,3
2945,15,1,1,4,17.8,26,0,4,1,1,1,0,1.98,4
2946,18,1,3,3,9.4,21,0,2,0,0,0,0,0.77,4
2947,15,1,0,2,13.1,27,0,3,0,0,0,0,0.64,4
2948,16,0,0,1,17.9,29,0,3,1,1,1,0,1.15,4
2949,18,1,0,3,7.9,19,0,4,0,1,1,0,1.75,4
2950,17,1,0,1,19.2,3,0,0,1,0,0,0,2.82,2
2951,18,1,2,1,8.3,1,0,1,1,0,1,1,3.24,1
2952,17,0,2,2,12.0,25,0,3,1,0,0,0,0.71,4
2953,17,0,1,3,14.2,3,0,2,1,0,0,0,2.91,2
2954,18,1,0,0,19.0,7,0,2,0,0,0,0,2.89,2
2955,17,0,2,1,4.9,12,0,1,1,1,0,0,1.78,4
2956,15,1,1,3,14.9,9,0,1,0,0,0,1,2.46,3
2957,16,1,2,1,10.4,17,1,2,0,0,0,0,1.94,4
2958,17,0,1,1,5.4,8,0,1,0,0,0,0,2.29,3
2959,15,1,2,2,15.5,29,0,1,0,1,0,0,0.58,4
2960,17,0,1,3,11.0,0,0,0,1,0,1,1,2.91,2
2961,16,0,0,2,13.2,12,0,1,1,0,0,0,1.74,4
2962,15,1,3,4,6.5,17,1,3,0,1,0,0,1.67,4
2963,16,0,1,2,9.6,14,0,3,0,0,0,0,1.65,4
2964,16,0,1,0,12.3,1,0,0,1,0,0,1,2.71,2
2965,15,1,0,4,8.1,10,0,1,1,0,0,0,1.96,4
2966,15,1,1,2,4.0,28,0,2,1,1,0,0,0.67,4
2967,15,0,1,1,19.2,13,0,2,1,1,0,0,2.61,2
2968,18,0,0,2,10.2,21,0,3,1,0,1,0,1.57,4
2969,15,1,0,1,14.7,14,1,3,0,0,0,0,2.2,3
2970,15,0,1,0,8.2,13,1,3,1,0,0,0,2.33,3
2971,15,0,2,0,7.1,15,0,2,1,0,0,0,1.77,4
2972,15,0,1,2,8.1,22,0,2,1,1,0,1,1.15,4
2973,17,0,0,3,8.2,28,1,3,0,0,0,0,0.84,4
2974,18,0,1,2,10.9,14,0,0,1,1,0,0,1.56,4
2975,16,0,0,4,10.9,18,0,0,0,0,0,0,0.87,4
2976,15,0,0,1,9.9,26,1,0,0,1,1,0,0.61,4
2977,17,1,0,1,2.7,8,0,2,1,1,0,0,2.57,2
2978,17,1,0,1,9.9,4,0,1,0,0,0,0,2.31,3
2979,17,1,0,1,3.4,4,0,1,0,0,1,0,2.32,3
2980,16,1,0,1,2.5,10,0,3,1,0,0,0,2.31,3
2981,15,1,0,2,18.7,27,1,4,1,1,1,1,1.59,4
2982,18,0,0,3,12.1,19,0,1,1,0,1,0,1.63,4
2983,18,0,1,4,13.2,24,1,2,0,1,1,0,1.56,4
